entry,nu_e,nu_pdg,weightSplineTimesTuneTimesPPFX,weightSplineTimesPPFX,interaction
47,1.2028774,12,0.6665212,0.5696828,0
48,1.0133684,12,0.89537996,0.89537996,3
49,1.5367252,12,0.87791336,0.87791336,1
50,0.6082807,12,0.0050195907,0.453406,10
51,0.25345853,12,1.2826573,1.090578,0
52,1.0553315,12,0.8873197,0.7703814,0
53,1.439563,12,0.7506835,0.8384213,1
54,0.87572736,-12,0.7216163,0.52661866,0
55,0.9919535,-12,0.42752144,0.39395556,0
56,1.0451419,12,0.8433477,0.8433477,1
57,1.6316022,12,2.0239637,0.95832974,10
58,1.1516063,-12,0.7987763,0.73106873,0
59,1.932059,12,1.0030568,1.0030568,1
60,0.7558595,12,1.137526,1.0648267,0
61,0.17252253,12,0.039884742,0.5846835,10
62,0.81121665,12,0.8208841,0.9089872,1
63,1.6299276,12,1.1251123,0.95832974,0
64,1.9477506,-12,5.2761543e-06,0.91508794,10
65,1.8135929,12,1.1190407,0.91065145,0
66,0.7977872,-12,0.40459326,1.0172518,10
67,2.8269606,-12,0.95387864,0.95387864,1
68,1.6762189,12,1.4277036,1.2148796,0
69,1.8277272,12,0.9417469,0.9417469,1
70,1.4555734,12,0.6752763,0.59987193,0
