entry,nu_e,nu_pdg,weightSplineTimesTuneTimesPPFX,weightSplineTimesPPFX
635,0.6912693,12,0.88833076,0.88833076
636,3.0632577,12,1.0462325,1.0462325
637,3.099183,12,1.0427085,1.0427085
638,1.1370814,12,1.1032947,1.0000625
639,2.2044454,12,1.0044508,1.0044508
640,2.0717647,12,1.1090484,0.93273497
641,1.3930418,-12,0.9466647,0.9217905
642,1.5500988,12,2.1049066e-06,0.4637885
643,2.7077045,12,0.62181616,0.5271119
644,1.1677378,12,1.1739696,1.0083679
645,1.2576035,-12,1.0106372,1.0106372
646,0.9933379,12,1.1028156,0.97264445
647,1.2354988,12,1.215351,1.041196
648,1.1965963,-12,1.0797967,0.93570095
649,1.3271484,12,1.2944438,1.0168295
650,1.6328384,12,0.95614535,0.95614535
651,1.4795872,12,0.7544967,0.7185633
652,1.2522292,12,1.0997906,1.0997906
653,1.1610291,12,0.5529428,0.5529428
654,1.4258783,12,1.0583903,0.8836376
655,0.42277324,12,0.018388955,0.95250845
656,0.6276553,-12,0.56898314,0.56898314
657,0.73074865,12,1.1336257,0.95877826
658,1.5067863,12,0.4637885,0.4637885
659,1.4187982,-12,0.523088,0.523088
660,1.4387176,12,1.0042645,0.8727286
661,2.1784167,12,1.0605006,1.0605006
662,0.6733649,12,1.0640752,1.0640752
663,0.6270642,12,1.044082,0.93404555
664,3.0774972,12,1.1924313,1.1924313
665,2.3335247,-12,0.8169878,0.8169878
666,1.9068872,12,1.0215782,1.0215782
667,2.6056774,12,1.0418116,1.0418116
668,2.0784097,12,0.9720255,0.9720255
669,1.5430115,12,0.6197568,0.6197568
670,4.0471563,12,1.0086011,1.0086011
671,0.4809728,12,1.0643215,0.9221886
672,0.9254119,12,0.08627479,0.6143152
673,0.5927544,12,0.87791336,0.87791336
674,0.6989958,-12,1.1265339,0.92493755
675,0.6951626,12,1.3354696,1.3354696
676,1.2081282,12,0.97266865,0.97266865
677,1.0720031,-12,1.0382721,0.90267426
678,1.0904435,12,2.2492785,0.7302677
679,1.4616785,-12,0.9172567,0.79819214
680,0.7523311,12,4.1447112e-08,1.0449284
681,1.0994147,12,1.335774,1.0887111
682,0.9125959,12,0.01938576,0.9057019
683,2.6927292,12,1.2051948,1.0242249
684,3.7244148,12,0.50504446,0.50504446
685,4.4455633,12,1.1663772,1.1663772
686,1.1458282,12,0.9372369,0.9372369
687,2.0315118,12,1.0122362,0.8128593
688,1.1572199,12,0.6020072,0.46452856
689,0.6216936,12,0.57465845,0.57465845
690,0.6709253,12,0.91254646,0.7805065
691,1.8603497,-12,0.99330336,0.99330336
692,3.3658025,12,1.032911,1.032911
693,5.6790795,12,1.5027065,1.5027065
694,1.4428225,12,0.39447147,0.39447147
695,0.4572895,12,1.0883673,1.0213294
696,1.931897,12,1.3253344,1.0662795
697,3.3481948,12,1.7550133,1.5068678
698,1.0238783,12,0.7085035,0.6104259
699,2.1739218,12,1.321728,1.321728
700,1.4614218,-12,0.9591758,0.9591758
701,1.0446382,12,7.5266924,0.8846329
702,1.5844477,12,8.817305e-16,0.92797565
703,1.5697968,12,1.1868027,1.0294307
704,0.77675855,12,8.017796,1.3007052
705,3.9388502,12,1.0485864,0.9312314
706,1.000166,12,0.0024995971,0.9217905
707,1.2783644,12,1.1909238,1.0006807
708,1.0768529,12,0.93371606,0.93371606
709,2.0242813,-12,1.0150526,1.0150526
710,0.69280905,-12,0.66038495,0.54569775
711,0.60100555,12,1.0316391,1.0316391
712,1.6036437,12,1.0584372,1.0584372
713,1.7036617,12,1.1462283,1.1462283
714,2.0287757,12,0.97223663,0.97223663
715,1.3247658,12,1.1636567,1.1636567
716,3.0703044,12,1.1489569,0.959588
717,0.6001399,-12,0.87867767,0.7733371
718,0.6141365,12,0.94550085,0.94550085
719,0.48937032,12,0.43693545,0.4011935
720,0.5716302,12,1.2785714,0.96786046
721,2.8325756,-12,0.54857266,0.54857266
722,1.4902865,12,1.4509872,1.2225316
723,1.4179225,12,0.77008295,0.77008295
724,1.7452916,-12,1.5399586,1.3292563
725,2.894205,12,1.2755294,1.1473359
726,1.8325448,12,1.0924753,1.0924753
727,0.84474117,12,1.2058593,1.0204318
728,1.6703898,12,1.1402425,0.97065026
729,0.8283926,12,0.8440094,0.8440094
730,3.916588,-12,0.51143205,0.51143205
731,2.2533987,12,0.96786046,0.96786046
732,1.5126725,12,1.0371044,1.0371044
733,1.8071334,12,0.6228632,0.6228632
734,1.482423,12,1.2162247,1.0611013
735,0.74378186,12,1.045654,1.045654
736,4.093599,-12,0.9755245,0.9755245
737,0.9488479,12,0.29130563,0.29130563
738,0.963908,12,1.0609072,0.93795186
739,3.325685,12,0.6353008,0.6353008
740,1.8015383,12,0.6001094,0.6001094
741,1.0511203,12,1.0399395,1.0399395
742,1.9255859,-12,0.8722453,0.8722453
743,1.9866529,12,0.30437413,0.30437413
744,3.3542802,12,1.086241,1.086241
745,3.2464585,12,1.0004613,1.0004613
746,0.46199727,-12,0.0034367947,0.5976418
747,1.0693969,12,0.5022627,0.46251053
748,1.8358047,12,1.1514515,1.1514515
749,2.274164,12,0.9567405,0.9567405
750,2.178822,-12,0.5881661,0.5881661
751,1.5041332,12,1.0981429,1.0981429
752,0.61452633,12,1.7655146,1.3606632
753,0.82070273,12,1.6097523,1.3293942
754,1.3668509,12,1.0390661,1.0390661
755,4.0805216,-12,0.9755245,0.9755245
756,1.2769381,-12,1.2765707,1.148449
757,0.6495272,-12,1.0826135,0.8618722
758,1.5338296,12,0.790268,0.790268
759,1.4246693,12,0.67789096,0.67789096
760,1.2396172,-12,0.8634888,0.8634888
761,1.2077394,-12,0.0009079744,0.3533406
762,0.7629042,12,1.3064663,1.1027185
763,3.4917626,12,0.75335836,0.75335836
764,1.1660122,12,0.00043828634,0.9217905
765,2.9024904,12,0.9460131,0.9460131
766,2.7907043,12,0.98275316,0.98275316
767,1.1022203,12,1.3780057,1.3780057
768,1.5492882,12,1.277297,0.96212775
769,0.8329536,-12,0.7323959,0.6238093
770,1.7034513,12,1.2188634,1.033758
771,3.3514216,12,0.9966492,0.9966492
772,3.2845683,12,0.9657637,0.8301377
773,0.6627667,-12,0.99775195,0.8717235
774,1.5357567,12,0.8101166,0.6925629
775,1.8765157,12,0.86546075,0.86546075
776,4.078416,12,1.0654117,0.8878061
777,2.7749789,12,1.0411235,1.0411235
778,2.1639612,12,1.03851,1.03851
779,0.6448642,12,0.73690313,0.61695373
780,2.3873165,-12,0.9747448,0.9747448
781,0.49592718,12,0.9848023,0.8448462
782,1.1377847,-12,1.7038335e-06,0.9188848
783,1.5516479,12,0.97712827,0.97712827
784,2.7308884,12,1.5509416,1.2212442
785,1.4460064,12,1.0002946,1.0002946
786,0.9238928,12,1.1724128,1.0012056
787,2.486813,12,1.3581638,1.3581638
788,0.51379484,12,0.46372303,0.39714277
789,0.7794358,-12,1.020624,0.9255178
790,2.2917483,12,1.0379395,1.0379395
791,1.039641,12,1.0013028,1.0013028
792,2.4476838,12,1.2985336,1.0319934
793,1.6033815,-12,0.9675714,0.9675714
794,3.0467896,12,1.2595867,1.2595867
795,3.520374,12,0.64026046,0.64026046
796,1.6451011,12,0.98986226,0.98986226
797,2.3512998,12,1.049722,1.049722
798,1.1143667,12,1.5040741,0.94902664
799,2.789544,-12,0.72431403,0.6210566
800,0.57727796,12,4.188407e-07,1.0359417
801,1.1252102,12,0.74736387,0.5761427
802,2.364569,-12,0.8548834,0.8548834
803,3.2191968,12,0.98289037,0.98289037
804,2.0664957,12,1.2385825,1.1049937
805,1.2231396,12,0.8570822,0.8191035
806,0.61688155,12,0.6110986,0.6110986
807,1.1339207,12,0.945178,0.945178
808,3.1670089,12,1.204473,1.0348244
809,1.3328161,12,0.6289303,0.5381018
810,0.86920774,12,0.60377824,0.5142039
811,1.5151838,-12,0.38902998,0.38902998
812,1.9524328,12,5.6596584,0.88623005
813,1.1733071,12,0.67406577,0.67406577
814,1.6405547,12,1.0399659,1.0399659
815,0.9003053,12,0.72990805,0.72990805
816,0.90736836,12,1.2290027,1.0678641
817,0.80180985,12,1.0700455,0.8684996
818,0.9839851,-12,1.0493121,1.0493121
819,0.99724597,12,0.8060251,0.66317785
820,2.097244,12,1.2135559,1.2135559
821,2.9999728,12,0.9445291,0.9445291
822,1.2157353,12,1.2273088,1.2273088
823,0.97928786,12,0.99335295,0.99335295
824,1.3467752,12,1.0493559,1.0493559
825,2.5314155,12,0.6084832,0.6084832
826,0.95328593,12,1.248522,1.0708616
827,2.8759243,-12,0.9609408,0.9609408
828,0.681178,12,0.5609121,0.4874672
829,1.3528618,12,1.4253415,1.1244817
830,2.2059188,-12,1.1232879,1.1232879
831,0.80497766,-12,0.87943614,0.87943614
832,0.28109068,-12,1.3557996,1.1030037
833,0.71895903,-12,0.5750028,0.5542715
834,1.2212824,12,0.75107324,0.75107324
835,3.4692917,12,1.0396737,1.0396737
836,1.296751,12,0.5072254,0.5164574
837,1.99628,12,1.1004199,0.9345316
838,4.6513567,12,1.7196754,1.7196754
839,1.5842073,-12,0.9012512,0.9012512
840,1.5776958,12,1.0232192,1.0232192
841,0.83604294,12,0.55004966,0.4880034
842,1.0191362,-12,1.1007473,0.9576249
843,3.3049378,12,1.2166951,1.2166951
844,1.5960246,-12,1.0269644,1.0554938
845,2.5452387,12,0.9921676,0.9921676
846,1.3868599,12,0.9995323,0.87791336
847,0.7197618,12,1.0498031,0.9217905
848,3.6360853,12,1.0998026,1.0998026
849,0.8702467,12,0.554143,0.554143
850,2.2034032,12,0.4651465,0.4651465
851,2.7878938,-12,1.026853,1.026853
852,0.1978248,12,0.881574,0.87791336
853,4.151905,-12,1.0309317,1.0309317
854,2.114597,12,0.89078426,0.7735446
855,0.5611883,12,0.74589026,0.6550153
856,0.5461802,12,1.1368934,0.9863953
857,1.4054092,12,0.9979777,0.8860372
858,1.8998827,-12,0.44784814,0.44784814
859,3.8297012,12,1.0002291,1.0002291
860,1.5326624,12,1.0030543,1.0030543
861,1.4951874,-12,1.0261855,1.0261855
862,1.1147614,-12,1.2980864,1.0819842
863,1.3151875,-12,1.1235068,1.0301025
864,1.4663334,12,0.9424158,0.9424158
865,0.5260937,12,1.0959228,0.87791336
866,2.0470922,12,5.212476e-07,1.0362153
867,1.3711936,-12,0.29906502,0.47251368
868,0.33377793,-12,1.1321789,1.0097271
869,2.2875404,12,1.0337247,1.0337247
870,0.9644947,12,1.1178459,0.9566183
871,0.74942726,12,0.71463937,0.5977311
872,3.478065,12,1.4094274,1.2160074
873,4.0118003,12,0.8878061,0.8878061
874,1.0764627,12,3.149219,0.89140505
875,1.8741919,12,1.0200421,1.0200421
876,0.41824883,12,1.0733539,0.87791336
877,0.78129023,12,4.7253657e-06,0.90101606
878,2.0136874,12,1.1854675,1.0077573
879,2.7431402,12,0.594078,0.50731575
880,1.299675,-12,1.0608498,0.9263294
881,0.8067458,12,1.1041881,0.93418604
882,1.679291,-12,0.87791336,0.87791336
883,1.1114095,-12,1.0004853,0.92749125
884,0.71935546,12,0.4496661,0.3769244
885,2.396598,-12,0.51259387,0.51259387
886,1.1543976,12,0.7596221,0.6573546
887,1.638282,-12,4.9478086e-20,0.5842803
888,2.3726506,12,0.91228294,0.8191831
889,0.4035288,12,1.042119,0.87158436
890,2.9417684,-12,1.0578228,1.0578228
891,2.1192493,12,0.7010677,0.541566
892,2.933599,12,1.4120672,1.1739329
893,1.9336656,12,0.76740015,0.76740015
894,0.8585519,-12,2.812109,1.0272934
895,1.139525,12,0.19229744,0.8242318
896,1.4243344,12,1.7178771,1.4127424
897,0.44339406,12,0.79227126,0.6710476
898,0.5560983,12,1.1758072,1.0495775
899,1.8855636,12,0.95453787,0.95453787
900,1.3903707,-12,0.8603732,0.8603732
901,1.3639418,-12,0.9629011,0.9629011
902,0.8729996,12,3.6597247,0.58392537
903,2.5221722,12,1.0659542,1.0659542
904,1.8463968,12,1.0056816,1.0056816
905,1.6870433,12,1.3666456,1.1553328
906,1.7889171,-12,0.3085182,0.8543864
907,2.9169042,12,1.0221851,1.0221851
908,2.0450127,12,0.98043627,0.98043627
909,3.2500336,12,0.8321105,0.71841466
910,1.4378024,12,0.68137056,0.68137056
911,2.53989,12,1.4618595,1.2285675
912,2.6568508,12,0.57558376,0.57558376
913,2.467041,12,0.4874316,0.4874316
914,0.91761404,12,0.54973334,0.54973334
915,1.2618464,12,2.5201778,0.49222937
916,2.9925807,12,1.0221851,1.0221851
917,0.8457078,12,1.188593,1.0353665
918,2.5253708,12,0.8350506,0.8350506
919,1.8628991,12,1.1806989,0.92958957
920,4.231181,12,0.83813953,0.83813953
921,2.736214,12,0.5769839,0.5769839
922,1.0018464,-12,5.087155,0.87473667
923,1.9154798,-12,2.9357363e-05,0.9023887
924,1.5579163,12,4.1915226,0.53479946
925,1.336875,12,1.0154328,0.9740891
926,0.72573996,-12,0.53089565,0.53089565
927,2.7795928,12,1.0306983,1.0306983
928,2.3191245,12,0.0064534103,0.57739955
929,1.8186541,12,0.86089826,0.86089826
930,1.5566726,12,1.13693,0.91126174
931,1.1274799,12,1.2039746,1.0377263
932,2.797636,12,1.0153986,1.0153986
933,2.192569,12,1.0198447,1.0198447
934,0.99476755,12,1.0103639,1.0103639
935,3.0131865,-12,1.3155318,1.1037048
936,2.1281526,12,1.0198447,1.0198447
937,3.1013312,12,0.81578434,0.81578434
938,1.4324846,12,0.42879152,0.42879152
939,0.7962941,12,0.8476712,0.8354943
940,0.6261662,12,1.1552671,1.0380453
941,0.9036552,12,1.0578178,1.0578178
942,1.3646293,12,2.723251,1.037368
943,0.8199232,12,0.97147655,0.86843157
944,1.1592615,12,0.7371035,0.6270113
945,0.99580383,12,0.6762113,0.58493173
946,0.7908005,12,0.5271094,0.45066607
947,1.5459462,12,0.53576916,0.4656663
948,1.5906708,-12,0.64161974,0.64161974
949,5.8358603,12,1.0573679,1.0573679
950,0.77309936,-12,0.99952596,0.8579556
951,0.57545227,12,0.016088137,0.4072921
952,1.4896207,12,1.0406151,1.0406151
953,0.77926975,-12,0.8579556,0.8579556
954,1.0525427,12,0.57119215,0.57119215
955,0.89848995,12,1.2671978,1.0458281
956,3.5188036,-12,1.0607218,0.9521104
957,2.1973722,12,1.3322684,1.0516177
958,1.368245,12,0.65955496,0.5218066
959,0.7182619,12,1.1397889,1.0057336
960,1.8905764,12,0.5490413,0.5490413
961,2.2097476,12,1.0516177,1.0516177
962,4.3410983,12,1.0477699,1.0477699
963,2.6204636,12,0.73501754,0.6193225
964,0.86784446,12,1.0130243,0.99528134
965,2.0686445,-12,0.9946413,0.86987066
966,1.7974306,-12,0.859939,0.859939
967,1.7067372,12,1.1051103,1.002664
968,3.3195024,12,0.9593908,0.9593908
969,1.0714202,-12,0.91446155,0.91446155
970,2.3345416,12,3.227153e-06,0.9928455
971,2.706152,12,0.87791336,0.87791336
972,1.1966803,12,1.2892381,1.2892381
973,2.1682525,12,0.4971472,0.4971472
974,1.1684889,12,1.0304489,1.0304489
975,1.0738188,12,1.1155515,0.91328025
976,0.9407756,-12,0.010927326,0.49666792
977,1.9482237,12,1.0642678,1.0642678
978,0.95548785,12,0.98529416,0.98529416
979,2.0597572,12,1.3496143,1.1605043
980,1.9995986,12,1.1320896,1.1320896
981,0.94334394,12,4.0083585,1.0343074
982,1.0656852,12,0.8184891,0.8184891
983,0.76897293,12,1.2043068,1.0302197
984,0.9667762,12,3.4584346,0.43028972
985,1.1252176,12,0.4262975,0.4262975
986,1.8815244,12,1.6196073,1.2479762
987,3.586166,12,1.3836161,1.3836161
988,2.416883,12,0.6604527,0.6604527
989,1.3902209,12,0.3363248,0.3363248
990,1.4118475,-12,0.6944513,0.6944513
991,1.0779842,12,0.804709,0.804709
992,2.4926124,12,1.0019827,1.0019827
993,1.1319937,12,1.1050144,0.9217905
994,1.4176823,12,1.126355,1.0477008
995,1.3817965,12,1.342147,1.342147
996,0.6403605,12,0.89498174,0.89498174
997,0.8699982,12,1.1550825,0.98548675
998,0.9218255,12,0.90691173,0.90691173
999,2.3668792,12,1.102111,1.102111
1000,1.7874024,12,1.0109091,1.0109091
1001,1.9282997,12,0.6601788,0.55004466
1002,0.5926377,12,1.0931923,0.92368484
1003,0.58400416,12,0.45059338,0.45059338
1004,3.539403,12,1.0219349,1.0219349
1005,0.5620424,12,1.1521041,0.9870632
1006,0.2876478,-12,0.91714305,0.8406838
1007,0.85892403,12,0.7542343,0.6311445
1008,1.5838395,12,0.0014968386,1.1440578
1009,2.0084867,12,1.1869786,1.0323784
1010,0.66589236,12,0.77333975,0.77333975
1011,4.596376,12,1.2444749,1.2444749
1012,1.9891309,12,0.56709117,0.56709117
1013,0.64626765,12,0.74979293,0.74979293
1014,1.4627172,12,0.84884536,0.722958
1015,2.4685798,12,1.0430516,1.0430516
1016,1.7409523,12,1.2123758e-05,0.49542975
1017,2.007977,12,1.0326793,1.0326793
1018,1.4818537,-12,0.9982702,0.9715711
1019,3.0396647,12,0.4389459,0.4389459
1020,1.1212403,12,0.687194,0.687194
1021,2.7782238,12,1.1583925,0.9569907
1022,2.4374976,12,0.7598828,0.7598828
1023,1.9738729,12,0.92118627,0.92118627
1024,0.9820111,12,1.2530259,1.0611118
1025,1.0901866,12,0.37165892,0.37165892
1026,1.1162629,12,1.0258956,0.91453713
1027,2.0696483,-12,0.92679393,0.80102766
1028,3.5271509,12,1.0137388,1.0137388
1029,1.4154072,12,0.6698535,0.5681448
1030,1.7669643,-12,1.4517183,1.4517183
1031,2.613553,12,1.0700607,1.0700607
1032,1.2337817,12,0.8108725,0.6774075
1033,0.45591244,12,0.5206674,0.44640437
1034,0.6016767,-12,1.382311e-05,1.2002935
1035,1.1426896,12,0.46044755,0.46044755
1036,3.451749,12,1.0239772,1.0239772
1037,0.35336706,12,0.61869395,0.55061996
1038,3.8256965,12,0.9701858,0.9701858
1039,0.66023827,12,1.1248883,0.9512353
1040,2.6856298,12,0.9689878,0.9689878
1041,2.3111036,12,1.3052665,0.9965431
1042,0.63105804,12,1.1574706,0.97810996
1043,3.7326088,-12,1.0254179,1.0254179
1044,1.3280865,12,1.398752,1.269703
1045,3.7739635,12,0.9701858,0.9701858
1046,1.7345672,12,1.0913634,0.9672274
1047,2.1347826,12,0.62233853,0.62233853
1048,3.0171247,12,1.473365,1.1296791
1049,3.084993,12,0.85461503,0.85461503
1050,0.9502369,12,0.8856311,0.8856311
1051,0.4671163,12,0.76963186,0.68272835
1052,0.90560514,12,0.81595236,0.6720814
1053,2.789678,12,1.174244,1.0392554
1054,2.9025702,12,0.58392686,0.58392686
1055,2.0309567,-12,0.55370444,0.55370444
1056,3.4837213,12,1.0239772,1.0239772
1057,0.7663284,12,0.6678441,0.52649254
1058,2.8057203,12,0.8606198,0.8606198
1059,0.6734288,12,1.198488,1.0430132
1060,1.1648047,-12,1.1567533,0.9937591
1061,0.6806522,12,0.32526547,0.2808327
1062,1.7622606,12,1.4726268,1.1908196
1063,2.1796036,12,1.4080391,1.4080391
1064,3.3588934,12,0.85461503,0.85461503
1065,3.2410007,12,0.9853535,0.9853535
1066,1.2433914,12,0.7744822,0.7744822
1067,1.091386,-12,8.801335e-07,0.87039477
1068,0.9487715,12,1.0410523,1.0410523
1069,1.4138577,12,0.9217905,0.9217905
1070,1.2722502,12,0.36222824,1.0401968
1071,1.1408609,12,1.4880807,1.2919284
1072,1.6252236,12,0.54258645,0.54258645
1073,1.7607384,12,0.5515046,0.5515046
1074,0.8168391,12,1.2221859,1.0318199
1075,1.2660388,12,0.9555673,0.9555673
1076,0.8988454,12,1.1375735,0.95574903
1077,0.48361984,12,0.72239876,0.59513706
1078,0.5234745,12,0.22163367,0.22163367
1079,2.661812,12,1.2741374,1.0271151
1080,0.76141715,-12,1.1132013,1.0222368
1081,1.4498098,12,1.0002946,1.0002946
1082,0.5465809,12,0.97835195,1.0286474
1083,2.06454,12,1.0368397,1.0368397
1084,0.56007916,12,1.2767047,1.0677032
1085,1.1665303,-12,1.058631,1.058631
1086,0.96880937,12,0.9531424,0.9531424
1087,1.0061067,12,0.8946453,0.7989892
1088,0.8244797,12,0.96799266,0.96799266
1089,0.16072671,-12,0.2820221,1.348144
1090,0.46397159,12,1.0830469,0.9262922
1091,0.7573072,12,1.3933003,1.1850126
1092,2.3236516,12,1.1098725,1.1098725
1093,1.0277992,12,0.00022840321,0.73606956
1094,3.4612148,12,1.0023054,1.0023054
1095,1.546958,12,1.5707806,1.2865399
1096,1.1068654,12,0.3416137,0.3416137
1097,0.6394469,-12,0.96598905,0.96598905
1098,0.61518186,12,0.70483196,0.70483196
1099,0.96625113,12,5.949416,0.99027973
1100,0.76106644,-12,0.76697356,0.76697356
1101,1.5970707,-12,1.102906,0.9738261
1102,1.5788722,12,0.78260905,0.78260905
1103,1.2864522,-12,0.9217905,0.9217905
1104,2.2172983,12,1.1588699,1.1588699
1105,2.79689,12,1.0475783,1.0475783
1106,0.5521099,12,0.2810308,0.24045108
1107,1.3371876,12,1.035421,1.035421
1108,1.0138588,-12,3.1857455,0.71428055
1109,4.0136304,12,1.2068818,1.2068818
1110,1.0133091,-12,1.0467409,1.0467409
1111,1.6118151,12,0.60934424,0.5350689
1112,0.94035846,12,1.1158226,1.1158226
1113,1.0593097,-12,1.1247538,0.9718648
1114,1.087756,12,0.971873,0.971873
1115,0.34226844,-12,0.56950855,0.7759319
1116,1.0224087,-12,0.8961007,0.8961007
1117,2.0336246,12,1.3116517,1.3116517
1118,3.2624118,12,0.9289012,0.9289012
1119,1.2050657,12,0.99364537,0.99364537
1120,1.0402249,12,0.9233109,0.7889927
1121,2.3517866,-12,0.8747871,0.8747871
1122,1.9117563,12,0.71413916,0.9504839
1123,1.2728503,-12,1.0396792,0.9264409
1124,0.91704404,12,1.0215139,0.86277574
1125,1.9748802,12,1.4875668,1.2916492
1126,1.7028261,12,1.0317936,0.87791336
1127,1.0050762,12,0.7177154,0.60718167
1128,1.5623001,12,0.9711864,0.9711864
1129,0.775117,-12,0.08126005,0.86860794
1130,1.8059671,-12,0.23940884,1.3517042
1131,1.3419641,-12,0.7955234,0.7955234
1132,1.7135862,-12,0.90491414,0.90491414
1133,4.933199,12,1.2898002,1.1011963
1134,0.6779734,12,1.3465865,1.1786152
1135,1.909839,12,1.065623,1.065623
1136,2.6783564,12,1.2651448,0.95071244
1137,0.77932143,12,2.627868,0.95489454
1138,1.3425207,12,1.0207683,1.0207683
1139,0.35108113,12,1.2063651,1.007676
1140,1.2940974,-12,1.7338663e-06,0.9436675
1141,4.376572,12,1.0351067,1.0351067
1142,2.1162064,-12,1.0,1.0
1143,1.3014479,12,0.61562115,0.5417166
1144,0.60141814,-12,0.001466251,0.9059894
1145,0.44866973,12,0.45750022,0.40153623
1146,0.72916454,12,1.1805975,1.0108631
1147,2.4304159,12,1.321782,1.321782
1148,3.3708673,-12,1.0262455,1.0262455
1149,1.1077372,-12,1.306676,1.3019632
1150,0.61895186,12,1.0258108,1.0258108
1151,2.0178442,-12,0.36522081,0.36522081
1152,1.0876683,12,1.0832942,0.9217905
1153,1.300747,12,0.92504126,0.92504126
1154,2.071261,12,1.2671362,1.0938368
1155,3.942657,12,0.38736704,0.38736704
1156,2.3490314,12,0.72847545,0.72847545
1157,1.6545783,-12,1.0797971,1.0797971
1158,1.6553948,-12,1.0455614,1.0455614
1159,2.300773,12,0.98854,0.98854
1160,2.0143738,12,2.3017649e-06,1.0074992
1161,0.87375045,12,1.1621102,0.99704903
1162,0.903301,12,1.1370565,0.970689
1163,1.5627042,-12,0.5030177,0.5030177
1164,0.8524429,12,1.0081664,1.0081664
1165,0.80279654,12,0.4488957,0.4488957
1166,1.4743448,-12,1.12737,1.0357388
1167,0.8391628,12,1.1935353,0.9435986
1168,1.0849805,-12,0.37645265,0.37645265
1169,2.885561,12,0.6385717,0.5556032
1170,1.6080099,12,0.44184983,0.42641118
1171,2.1729202,12,0.89857453,0.89857453
1172,2.830675,12,0.5556032,0.5556032
1173,2.1748152,12,1.0265367,1.0265367
1174,0.76111716,12,0.4445731,0.80635524
1175,2.7238069,-12,1.122285,1.122285
1176,1.3840989,12,0.6824444,0.6824444
1177,2.1916902,12,0.9960981,0.9960981
1178,0.4912284,12,1.0307711,0.87791336
1179,3.484393,12,0.93123883,0.93123883
1180,4.1506953,-12,1.0388076,1.0388076
1181,1.0011173,12,0.6963238,0.5816876
1182,1.7101523,12,0.9767645,0.9767645
1183,1.4660935,12,0.8755214,0.8755214
1184,0.9850006,12,1.0368847,1.0368847
1185,1.0101436,12,1.2163575,1.0025157
1186,1.1493725,12,1.0006642,1.0006642
1187,2.1907654,12,0.5879997,0.5203879
1188,0.27653608,12,1.1842519,0.9008473
1189,1.3744525,12,1.01612,1.01612
1190,2.955736,12,1.1492834,1.1492834
1191,3.6315827,12,0.9319338,0.9319338
